created_at,entry_id,Temperature,Humidity,DisconnectedTotal,RSL_in,RSL_out,RPL_rank,Hopcount,ConnectedTotal
2025-11-26T16:26:27+00:00,5264,22.788,72.17,0,-66,-65,128,1,1750.28
2025-11-26T16:26:53+00:00,5265,22.755,72.163,0,-65,-64,128,1,1750.7
2025-11-26T16:27:15+00:00,5266,22.766,72.224,0,-66,-65,128,1,1751.08
2025-11-26T16:27:38+00:00,5267,22.734,72.254,0,-67,-65,128,1,1751.45
2025-11-26T16:28:01+00:00,5268,22.745,72.308,0,-66,-65,128,1,1751.83
2025-11-26T16:28:23+00:00,5269,22.755,72.308,0,-66,-65,128,1,1752.22
2025-11-26T16:28:46+00:00,5270,22.745,72.346,0,-67,-65,128,1,1752.6
2025-11-26T16:29:08+00:00,5271,22.745,72.33,0,-66,-65,128,1,1752.97
2025-11-26T16:29:31+00:00,5272,22.734,72.353,0,-67,-66,128,1,1753.35
2025-11-26T16:29:53+00:00,5273,22.745,72.384,0,-67,-66,128,1,1753.72
2025-11-26T16:30:17+00:00,5274,22.745,72.437,0,-66,-65,128,1,1754.1
2025-11-26T16:30:39+00:00,5275,22.734,72.475,0,-65,-64,128,1,1754.48
2025-11-26T16:31:02+00:00,5276,22.755,72.483,0,-66,-65,128,1,1754.85
2025-11-26T16:31:24+00:00,5277,22.723,72.491,0,-67,-65,128,1,1755.23
2025-11-26T16:31:46+00:00,5278,22.734,72.491,0,-67,-65,128,1,1755.6
2025-11-26T16:32:09+00:00,5279,22.734,72.536,0,-67,-65,128,1,1755.98
2025-11-26T16:32:31+00:00,5280,22.723,72.628,0,-67,-64,128,1,1756.35
2025-11-26T16:32:54+00:00,5281,22.734,72.651,0,-66,-64,128,1,1756.72
2025-11-26T16:33:16+00:00,5282,22.723,72.659,0,-67,-65,128,1,1757.1
2025-11-26T16:33:39+00:00,5283,22.723,72.651,0,-66,-64,128,1,1757.47
2025-11-26T16:34:01+00:00,5284,22.702,72.636,0,-66,-65,128,1,1757.85
2025-11-26T16:34:24+00:00,5285,22.723,72.643,0,-66,-65,128,1,1758.22
2025-11-26T16:34:46+00:00,5286,22.712,72.643,0,-66,-65,128,1,1758.6
2025-11-26T16:35:08+00:00,5287,22.691,72.674,0,-66,-65,128,1,1758.97
2025-11-26T16:35:31+00:00,5288,22.712,72.628,0,-67,-65,128,1,1759.35
2025-11-26T16:36:14+00:00,5289,22.68,72.651,0,-66,-65,128,1,1760.07
2025-11-26T16:36:36+00:00,5290,22.702,72.598,0,-66,-64,128,1,1760.43
2025-11-26T16:36:59+00:00,5291,22.67,72.659,0,-67,-65,128,1,1760.82
2025-11-26T16:37:22+00:00,5292,22.68,72.674,0,-66,-65,128,1,1761.2
2025-11-26T16:37:45+00:00,5293,22.67,72.773,0,-67,-65,128,1,1761.57
2025-11-26T16:38:09+00:00,5294,22.659,72.765,0,-67,-65,128,1,1761.98
2025-11-26T16:38:32+00:00,5295,22.637,72.75,0,-67,-65,128,1,1762.37
2025-11-26T16:38:58+00:00,5296,22.648,72.804,0,-66,-65,128,1,1762.78
2025-11-26T16:39:20+00:00,5297,22.637,72.842,0,-66,-65,128,1,1763.17
2025-11-26T16:39:43+00:00,5298,22.637,72.895,0,-65,-65,128,1,1763.53
2025-11-26T16:40:05+00:00,5299,22.616,72.903,0,-66,-65,128,1,1763.92
2025-11-26T16:40:28+00:00,5300,22.605,72.918,0,-66,-65,128,1,1764.28
2025-11-26T16:40:52+00:00,5301,22.605,72.88,0,-65,-64,128,1,1764.7
2025-11-26T16:41:15+00:00,5302,22.595,72.91,0,-64,-64,128,1,1765.07
2025-11-26T16:41:37+00:00,5303,22.595,72.918,0,-66,-64,128,1,1765.45
2025-11-26T16:42:00+00:00,5304,22.595,72.948,0,-66,-64,128,1,1765.83
2025-11-26T16:42:22+00:00,5305,22.573,72.987,0,-66,-65,128,1,1766.2
2025-11-26T16:42:45+00:00,5306,22.595,72.994,0,-67,-65,128,1,1766.58
2025-11-26T16:43:08+00:00,5307,22.595,73.002,0,-66,-65,128,1,1766.95
2025-11-26T16:43:31+00:00,5308,22.562,72.994,0,-66,-65,128,1,1767.33
2025-11-26T16:43:53+00:00,5309,22.552,73.04,0,-66,-66,128,1,1767.72
2025-11-26T16:44:16+00:00,5310,22.573,73.109,0,-66,-65,128,1,1768.08
2025-11-26T16:44:39+00:00,5311,22.573,73.093,0,-66,-64,128,1,1768.47
2025-11-26T16:45:05+00:00,5312,22.562,73.048,0,-67,-64,128,1,1768.9
2025-11-26T16:45:28+00:00,5313,22.573,73.109,0,-66,-64,128,1,1769.28
2025-11-26T16:45:50+00:00,5314,22.552,73.086,0,-67,-65,128,1,1769.67
2025-11-26T16:46:12+00:00,5315,22.552,73.124,0,-67,-65,128,1,1770.03
2025-11-26T16:46:35+00:00,5316,22.541,73.147,0,-66,-65,128,1,1770.42
2025-11-26T16:46:58+00:00,5317,22.541,73.147,0,-67,-64,128,1,1770.8
2025-11-26T16:47:21+00:00,5318,22.541,73.162,0,-67,-64,128,1,1771.17
2025-11-26T16:47:43+00:00,5319,22.552,73.147,0,-66,-65,128,1,1771.55
2025-11-26T16:48:07+00:00,5320,22.541,73.185,0,-64,-65,128,1,1771.95
2025-11-26T16:48:29+00:00,5321,22.53,73.292,0,-65,-64,128,1,1772.32
2025-11-26T16:48:52+00:00,5322,22.509,73.338,0,-68,-65,128,1,1772.7
2025-11-26T16:49:14+00:00,5323,22.53,73.315,0,-67,-64,128,1,1773.07
2025-11-26T16:49:37+00:00,5324,22.519,73.345,0,-66,-64,128,1,1773.45
2025-11-26T16:49:59+00:00,5325,22.519,73.345,0,-66,-64,128,1,1773.82
2025-11-26T16:50:22+00:00,5326,22.53,73.391,0,-65,-64,128,1,1774.2
2025-11-26T16:50:45+00:00,5327,22.519,73.406,0,-66,-64,128,1,1774.57
2025-11-26T16:51:07+00:00,5328,22.519,73.391,0,-67,-64,128,1,1774.95
2025-11-26T16:51:30+00:00,5329,22.519,73.513,0,-66,-65,128,1,1775.32
2025-11-26T16:51:53+00:00,5330,22.509,73.559,0,-67,-65,128,1,1775.72
2025-11-26T16:52:16+00:00,5331,22.519,73.627,0,-66,-65,128,1,1776.08
2025-11-26T16:52:41+00:00,5332,22.53,73.62,0,-66,-64,128,1,1776.47
2025-11-26T16:53:03+00:00,5333,22.53,73.65,0,-67,-64,128,1,1776.88
2025-11-26T16:53:26+00:00,5334,22.53,73.673,0,-66,-65,128,1,1777.27
2025-11-26T16:53:48+00:00,5335,22.519,73.734,0,-68,-65,128,1,1777.63
2025-11-26T16:54:11+00:00,5336,22.509,73.765,0,-67,-66,128,1,1778
2025-11-26T16:54:33+00:00,5337,22.53,73.788,0,-67,-65,128,1,1778.38
2025-11-26T16:54:56+00:00,5338,22.53,73.788,0,-66,-65,128,1,1778.75
2025-11-26T16:55:18+00:00,5339,22.53,73.803,0,-66,-65,128,1,1779.13
2025-11-26T16:55:41+00:00,5340,22.541,73.818,0,-64,-64,128,1,1779.5
2025-11-26T16:56:03+00:00,5341,22.509,73.849,0,-64,-64,128,1,1779.88
2025-11-26T16:56:26+00:00,5342,22.53,73.849,0,-65,-64,128,1,1780.27
2025-11-26T16:56:49+00:00,5343,22.509,73.849,0,-67,-65,128,1,1780.65
2025-11-26T16:57:11+00:00,5344,22.53,73.811,0,-66,-64,128,1,1781.03
2025-11-26T16:57:34+00:00,5345,22.519,73.772,0,-65,-64,128,1,1781.4
2025-11-26T16:57:56+00:00,5346,22.519,73.772,0,-66,-65,128,1,1781.77
2025-11-26T16:58:19+00:00,5347,22.519,73.795,0,-66,-65,128,1,1782.15
2025-11-26T16:58:42+00:00,5348,22.509,73.826,0,-67,-65,128,1,1782.53
2025-11-26T16:59:05+00:00,5349,22.509,73.841,0,-67,-64,128,1,1782.9
2025-11-26T16:59:27+00:00,5350,22.519,73.795,0,-66,-65,128,1,1783.28
2025-11-26T16:59:52+00:00,5351,22.509,73.849,0,-66,-64,128,1,1783.7
2025-11-26T17:00:15+00:00,5352,22.498,73.849,0,-67,-65,128,1,1784.08
2025-11-26T17:00:38+00:00,5353,22.509,73.811,0,-66,-65,128,1,1784.47
2025-11-26T17:01:01+00:00,5354,22.509,73.803,0,-67,-65,128,1,1784.85
2025-11-26T17:01:23+00:00,5355,22.509,73.917,0,-67,-64,128,1,1785.22
2025-11-26T17:01:46+00:00,5356,22.487,73.971,0,-66,-64,128,1,1785.6
2025-11-26T17:02:08+00:00,5357,22.477,74.047,0,-67,-65,128,1,1785.97
2025-11-26T17:02:31+00:00,5358,22.487,74.116,0,-66,-65,128,1,1786.35
2025-11-26T17:02:54+00:00,5359,22.477,74.123,0,-68,-66,128,1,1786.73
2025-11-26T17:03:16+00:00,5360,22.498,74.108,0,-67,-65,128,1,1787.1
2025-11-26T17:03:39+00:00,5361,22.477,74.146,0,-67,-65,128,1,1787.48
2025-11-26T17:04:01+00:00,5362,22.477,74.169,0,-67,-66,128,1,1787.85
2025-11-26T17:04:24+00:00,5363,22.477,74.215,0,-67,-66,128,1,1788.22
2025-11-26T17:04:46+00:00,5364,22.466,74.253,0,-67,-65,128,1,1788.6
2025-11-26T17:05:09+00:00,5365,22.466,74.268,0,-66,-65,128,1,1788.98
2025-11-26T17:05:47+00:00,5366,22.455,74.299,0,-66,-64,128,1,1789.62
2025-11-26T17:06:10+00:00,5367,22.477,74.276,0,-66,-64,128,1,1790
2025-11-26T17:06:33+00:00,5368,22.477,74.215,0,-66,-64,128,1,1790.37
2025-11-26T17:06:55+00:00,5369,22.466,74.223,0,-66,-64,128,1,1790.75
2025-11-26T17:07:18+00:00,5370,22.477,74.223,0,-66,-64,128,1,1791.13
2025-11-26T17:07:41+00:00,5371,22.466,74.268,0,-65,-64,128,1,1791.5
2025-11-26T17:08:03+00:00,5372,22.466,74.284,0,-65,-65,128,1,1791.88
2025-11-26T17:08:26+00:00,5373,22.455,74.284,0,-67,-66,128,1,1792.27
2025-11-26T17:08:49+00:00,5374,22.455,74.314,0,-67,-65,128,1,1792.65
2025-11-26T17:09:11+00:00,5375,22.466,74.352,0,-66,-65,128,1,1793.02
2025-11-26T17:09:37+00:00,5376,22.466,74.421,0,-65,-65,128,1,1793.43
2025-11-26T17:09:59+00:00,5377,22.455,74.421,0,-65,-65,128,1,1793.82
2025-11-26T17:10:22+00:00,5378,22.466,74.505,0,-67,-65,128,1,1794.2
2025-11-26T17:10:44+00:00,5379,22.466,74.581,0,-66,-65,128,1,1794.57
2025-11-26T17:11:07+00:00,5380,22.455,74.604,0,-67,-65,128,1,1794.95
2025-11-26T17:11:29+00:00,5381,22.455,74.635,0,-67,-66,128,1,1795.32
2025-11-26T17:11:52+00:00,5382,22.455,74.642,0,-67,-65,128,1,1795.7
2025-11-26T17:12:15+00:00,5383,22.477,74.673,0,-66,-65,128,1,1796.07
2025-11-26T17:12:37+00:00,5384,22.477,74.68,0,-67,-65,128,1,1796.45
2025-11-26T17:13:00+00:00,5385,22.477,74.657,0,-67,-66,128,1,1796.83
2025-11-26T17:13:23+00:00,5386,22.487,74.718,0,-67,-66,128,1,1797.2
2025-11-26T17:13:46+00:00,5387,22.455,74.757,0,-67,-66,128,1,1797.6
2025-11-26T17:14:08+00:00,5388,22.455,74.772,0,-67,-66,128,1,1797.97
2025-11-26T17:14:32+00:00,5389,22.487,74.764,0,-67,-65,128,1,1798.33
2025-11-26T17:14:54+00:00,5390,22.487,74.795,0,-66,-64,128,1,1798.73
2025-11-26T17:15:17+00:00,5391,22.487,74.833,0,-67,-65,128,1,1799.1
2025-11-26T17:15:39+00:00,5392,22.466,74.856,0,-66,-65,128,1,1799.48
2025-11-26T17:16:08+00:00,5393,22.487,74.894,0,-67,-65,128,1,1799.97
2025-11-26T17:16:30+00:00,5394,22.477,74.902,0,-67,-65,128,1,1800.33
2025-11-26T17:16:53+00:00,5395,22.477,74.871,0,-66,-65,128,1,1800.72
2025-11-26T17:17:15+00:00,5396,22.477,74.818,0,-65,-65,128,1,1801.08
2025-11-26T17:17:38+00:00,5397,22.477,74.772,0,-66,-65,128,1,1801.47
2025-11-26T17:18:01+00:00,5398,22.455,74.726,0,-66,-65,128,1,1801.85
2025-11-26T17:18:23+00:00,5399,22.466,74.68,0,-66,-64,128,1,1802.22
2025-11-26T17:18:46+00:00,5400,22.477,74.673,0,-66,-64,128,1,1802.6
2025-11-26T17:19:08+00:00,5401,22.455,74.635,0,-65,-64,128,1,1802.97
2025-11-26T17:19:31+00:00,5402,22.423,74.581,0,-66,-65,128,1,1803.35
2025-11-26T17:19:54+00:00,5403,22.444,74.52,0,-66,-65,128,1,1803.73
2025-11-26T17:20:16+00:00,5404,22.412,74.535,0,-67,-66,128,1,1804.1
2025-11-26T17:20:39+00:00,5405,22.412,74.528,0,-67,-65,128,1,1804.48
2025-11-26T17:21:05+00:00,5406,22.412,74.505,0,-66,-66,128,1,1804.9
2025-11-26T17:21:30+00:00,5407,22.38,74.52,0,-67,-66,128,1,1805.33
2025-11-26T17:21:53+00:00,5408,22.391,74.558,0,-67,-66,128,1,1805.7
2025-11-26T17:22:18+00:00,5409,22.369,74.589,0,-68,-66,128,1,1806.08
2025-11-26T17:22:40+00:00,5410,22.369,74.665,0,-68,-65,128,1,1806.5
2025-11-26T17:23:05+00:00,5411,22.359,74.696,0,-68,-65,128,1,1806.92
2025-11-26T17:23:28+00:00,5412,22.359,74.68,0,-66,-65,128,1,1807.3
2025-11-26T17:23:53+00:00,5413,22.337,74.734,0,-66,-66,128,1,1807.7
2025-11-26T17:24:15+00:00,5414,22.348,74.818,0,-66,-64,128,1,1808.08
2025-11-26T17:24:38+00:00,5415,22.348,74.841,0,-67,-65,128,1,1808.45
2025-11-26T17:25:00+00:00,5416,22.326,74.848,0,-65,-65,128,1,1808.83
2025-11-26T17:25:23+00:00,5417,22.359,74.886,0,-65,-64,128,1,1809.2
2025-11-26T17:25:45+00:00,5418,22.326,74.902,0,-67,-65,128,1,1809.58
2025-11-26T17:26:10+00:00,5419,22.316,74.894,0,-66,-65,128,1,1810
2025-11-26T17:26:34+00:00,5420,22.326,74.871,0,-67,-65,128,1,1810.38
2025-11-26T17:26:59+00:00,5421,22.326,74.902,0,-67,-65,128,1,1810.82
2025-11-26T17:27:21+00:00,5422,22.326,74.955,0,-67,-65,128,1,1811.18
2025-11-26T17:27:44+00:00,5423,22.316,74.947,0,-66,-65,128,1,1811.57
2025-11-26T17:28:07+00:00,5424,22.305,75.001,0,-66,-65,128,1,1811.93
2025-11-26T17:28:31+00:00,5425,22.326,75.069,0,-67,-65,128,1,1812.32
2025-11-26T17:28:54+00:00,5426,22.283,75.123,0,-66,-64,128,1,1812.72
2025-11-26T17:29:16+00:00,5427,22.294,75.207,0,-66,-65,128,1,1813.1
2025-11-26T17:29:38+00:00,5428,22.316,75.268,0,-67,-65,128,1,1813.47
2025-11-26T17:30:04+00:00,5429,22.283,75.321,0,-67,-66,128,1,1813.88
2025-11-26T17:30:26+00:00,5430,22.294,75.298,0,-67,-66,128,1,1814.27
2025-11-26T17:30:49+00:00,5431,22.294,75.329,0,-65,-65,128,1,1814.65
2025-11-26T17:31:12+00:00,5432,22.283,75.42,0,-66,-65,128,1,1815.03
2025-11-26T17:31:35+00:00,5433,22.294,75.542,0,-67,-64,128,1,1815.4
2025-11-26T17:31:57+00:00,5434,22.305,75.565,0,-66,-64,128,1,1815.78
2025-11-26T17:32:20+00:00,5435,22.305,75.581,0,-66,-65,128,1,1816.15
2025-11-26T17:32:42+00:00,5436,22.305,75.581,0,-67,-66,128,1,1816.53
2025-11-26T17:33:04+00:00,5437,22.326,75.535,0,-67,-66,128,1,1816.9
2025-11-26T17:33:27+00:00,5438,22.326,75.542,0,-66,-65,128,1,1817.28
2025-11-26T17:33:50+00:00,5439,22.305,75.542,0,-68,-65,128,1,1817.67
2025-11-26T17:34:12+00:00,5440,22.348,75.565,0,-68,-66,128,1,1818.03
2025-11-26T17:34:34+00:00,5441,22.326,75.604,0,-66,-65,128,1,1818.4
2025-11-26T17:34:57+00:00,5442,22.337,75.611,0,-66,-65,128,1,1818.78
2025-11-26T17:35:19+00:00,5443,22.326,75.581,0,-68,-66,128,1,1819.15
2025-11-26T17:35:42+00:00,5444,22.326,75.535,0,-67,-65,128,1,1819.53
2025-11-26T17:36:05+00:00,5445,22.326,75.504,0,-68,-66,128,1,1819.9
2025-11-26T17:36:27+00:00,5446,22.326,75.481,0,-66,-66,128,1,1820.28
2025-11-26T17:36:50+00:00,5447,22.337,75.497,0,-66,-65,128,1,1820.67
2025-11-26T17:37:12+00:00,5448,22.326,75.512,0,-66,-65,128,1,1821.03
2025-11-26T17:37:37+00:00,5449,22.326,75.527,0,-67,-65,128,1,1821.45
2025-11-26T17:38:00+00:00,5450,22.326,75.512,0,-68,-66,128,1,1821.83
2025-11-26T17:38:23+00:00,5451,22.326,75.512,0,-66,-65,128,1,1822.22
2025-11-26T17:38:46+00:00,5452,22.326,75.481,0,-66,-65,128,1,1822.6
2025-11-26T17:39:09+00:00,5453,22.326,75.474,0,-67,-65,128,1,1822.97
2025-11-26T17:39:32+00:00,5454,22.326,75.42,0,-67,-65,128,1,1823.35
2025-11-26T17:39:54+00:00,5455,22.326,75.375,0,-66,-65,128,1,1823.73
2025-11-26T17:40:17+00:00,5456,22.294,75.352,0,-67,-65,128,1,1824.12
2025-11-26T17:40:41+00:00,5457,22.294,75.359,0,-66,-65,128,1,1824.5
2025-11-26T17:41:03+00:00,5458,22.294,75.367,0,-66,-65,128,1,1824.88
2025-11-26T17:41:28+00:00,5459,22.273,75.336,0,-66,-65,128,1,1825.3
2025-11-26T17:41:51+00:00,5460,22.283,75.321,0,-66,-65,128,1,1825.67
2025-11-26T17:42:13+00:00,5461,22.273,75.291,0,-67,-64,128,1,1826.05
2025-11-26T17:42:37+00:00,5462,22.283,75.268,0,-49,-64,128,1,1826.43
2025-11-26T17:42:59+00:00,5463,22.262,75.268,0,-62,-65,128,1,1826.82
2025-11-26T17:43:22+00:00,5464,22.251,75.268,0,-65,-65,128,1,1827.18
2025-11-26T17:43:47+00:00,5465,22.251,75.268,0,-65,-64,128,1,1827.57
2025-11-26T17:44:10+00:00,5466,22.251,75.253,0,-65,-65,128,1,1827.98
2025-11-26T17:44:32+00:00,5467,22.241,75.291,0,-65,-65,128,1,1828.37
2025-11-26T17:44:55+00:00,5468,22.23,75.268,0,-66,-65,128,1,1828.73
2025-11-26T17:45:37+00:00,5469,22.219,75.291,0,-66,-66,128,1,1829.45
2025-11-26T17:46:00+00:00,5470,22.219,75.344,0,-66,-65,128,1,1829.83
2025-11-26T17:46:22+00:00,5471,22.198,75.398,0,-67,-65,128,1,1830.2
2025-11-26T17:46:45+00:00,5472,22.187,75.42,0,-66,-65,128,1,1830.58
2025-11-26T17:47:11+00:00,5473,22.208,75.443,0,-67,-65,128,1,1831.02
2025-11-26T17:47:34+00:00,5474,22.187,75.489,0,-66,-66,128,1,1831.38
2025-11-26T17:47:56+00:00,5475,22.187,75.542,0,-66,-65,128,1,1831.77
2025-11-26T17:48:19+00:00,5476,22.187,75.542,0,-66,-65,128,1,1832.15
2025-11-26T17:48:42+00:00,5477,22.208,75.55,0,-68,-65,128,1,1832.52
2025-11-26T17:49:08+00:00,5478,22.187,75.565,0,-67,-65,128,1,1832.9
2025-11-26T17:49:30+00:00,5479,22.187,75.55,0,-67,-65,128,1,1833.33
2025-11-26T17:49:53+00:00,5480,22.176,75.512,0,-67,-66,128,1,1833.7
2025-11-26T17:50:15+00:00,5481,22.208,75.481,0,-67,-65,128,1,1834.08
2025-11-26T17:50:37+00:00,5482,22.155,75.481,0,-67,-65,128,1,1834.45
2025-11-26T17:51:00+00:00,5483,22.187,75.459,0,-64,-64,128,1,1834.83
2025-11-26T17:51:23+00:00,5484,22.187,75.459,0,-66,-64,128,1,1835.2
2025-11-26T17:51:46+00:00,5485,22.166,75.459,0,-66,-65,128,1,1835.58
2025-11-26T17:52:09+00:00,5486,22.144,75.436,0,-66,-65,128,1,1835.97
2025-11-26T17:52:32+00:00,5487,22.155,75.451,0,-66,-65,128,1,1836.35
2025-11-26T17:52:57+00:00,5488,22.155,75.436,0,-65,-65,128,1,1836.73
2025-11-26T17:53:19+00:00,5489,22.144,75.413,0,-66,-66,128,1,1837.15
2025-11-26T17:53:42+00:00,5490,22.144,75.436,0,-66,-65,128,1,1837.52
2025-11-26T17:54:04+00:00,5491,22.144,75.481,0,-67,-65,128,1,1837.9
2025-11-26T17:54:27+00:00,5492,22.123,75.535,0,-67,-65,128,1,1838.28
2025-11-26T17:54:50+00:00,5493,22.112,75.565,0,-66,-65,128,1,1838.67
2025-11-26T17:55:13+00:00,5494,22.123,75.558,0,-67,-65,128,1,1839.03
2025-11-26T17:55:35+00:00,5495,22.123,75.588,0,-66,-64,128,1,1839.42
2025-11-26T17:55:58+00:00,5496,22.112,75.542,0,-66,-64,128,1,1839.8
2025-11-26T17:56:20+00:00,5497,22.101,75.527,0,-67,-65,128,1,1840.17
2025-11-26T17:56:43+00:00,5498,22.09,75.504,0,-66,-65,128,1,1840.53
2025-11-26T17:57:05+00:00,5499,22.123,75.52,0,-67,-65,128,1,1840.92
2025-11-26T17:57:28+00:00,5500,22.101,75.665,0,-66,-65,128,1,1841.28
2025-11-26T17:57:51+00:00,5501,22.09,75.764,0,-66,-65,128,1,1841.67
2025-11-26T17:58:13+00:00,5502,22.09,75.817,0,-68,-66,128,1,1842.05
2025-11-26T17:58:36+00:00,5503,22.09,75.932,0,-67,-65,128,1,1842.42
2025-11-26T17:58:58+00:00,5504,22.08,75.939,0,-65,-65,128,1,1842.8
2025-11-26T17:59:21+00:00,5505,22.08,75.985,0,-68,-65,128,1,1843.18
2025-11-26T17:59:44+00:00,5506,22.09,75.954,0,-66,-64,128,1,1843.57
2025-11-26T18:00:06+00:00,5507,22.069,75.97,0,-68,-66,128,1,1843.93
2025-11-26T18:00:29+00:00,5508,22.058,76,0,-67,-65,128,1,1844.3
2025-11-26T18:00:51+00:00,5509,22.058,76.069,0,-66,-66,128,1,1844.68
2025-11-26T18:01:14+00:00,5510,22.048,76.122,0,-67,-65,128,1,1845.07
2025-11-26T18:01:36+00:00,5511,22.08,76.145,0,-68,-66,128,1,1845.43
2025-11-26T18:01:59+00:00,5512,22.048,76.16,0,0,0,0,1,1845.82
2025-11-26T18:02:22+00:00,5513,22.048,76.199,0,-67,-65,128,1,1846.18
2025-11-26T18:02:44+00:00,5514,22.058,76.275,0,-66,-65,128,1,1846.57
2025-11-26T18:03:07+00:00,5515,22.069,76.321,0,-67,-65,128,1,1846.95
2025-11-26T18:03:30+00:00,5516,22.048,76.351,0,-67,-65,128,1,1847.32
2025-11-26T18:03:53+00:00,5517,22.058,76.351,0,-66,-66,128,1,1847.72
2025-11-26T18:04:16+00:00,5518,22.037,76.389,0,-66,-65,128,1,1848.1
2025-11-26T18:04:38+00:00,5519,22.026,76.466,0,-66,-65,128,1,1848.47
2025-11-26T18:05:01+00:00,5520,22.026,76.542,0,-66,-65,128,1,1848.85
2025-11-26T18:05:24+00:00,5521,22.026,76.588,0,-66,-66,128,1,1849.22
2025-11-26T18:05:46+00:00,5522,22.026,76.603,0,-67,-65,128,1,1849.6
2025-11-26T18:06:09+00:00,5523,22.015,76.572,0,-65,-65,128,1,1849.98
2025-11-26T18:06:31+00:00,5524,22.005,76.55,0,-66,-65,128,1,1850.35
2025-11-26T18:06:54+00:00,5525,22.048,76.542,0,-66,-65,128,1,1850.73
2025-11-26T18:07:17+00:00,5526,22.037,76.58,0,-66,-65,128,1,1851.1
2025-11-26T18:07:42+00:00,5527,22.037,76.611,0,-66,-65,128,1,1851.53
2025-11-26T18:08:05+00:00,5528,22.015,76.641,0,-68,-66,128,1,1851.9
2025-11-26T18:08:29+00:00,5529,22.015,76.641,0,-67,-65,128,1,1852.32
2025-11-26T18:08:52+00:00,5530,22.015,76.687,0,-67,-65,128,1,1852.7
2025-11-26T18:09:15+00:00,5531,22.005,76.695,0,-67,-65,128,1,1853.07
2025-11-26T18:09:40+00:00,5532,22.015,76.717,0,-67,-65,128,1,1853.45
2025-11-26T18:10:03+00:00,5533,22.005,76.824,0,-65,-65,128,1,1853.87
2025-11-26T18:10:26+00:00,5534,22.005,76.901,0,-66,-65,128,1,1854.25
2025-11-26T18:10:49+00:00,5535,22.015,76.931,0,-65,-65,128,1,1854.63
2025-11-26T18:11:11+00:00,5536,22.015,77.015,0,-66,-65,128,1,1855.02
2025-11-26T18:11:34+00:00,5537,22.026,77.068,0,-65,-64,128,1,1855.38
2025-11-26T18:11:57+00:00,5538,22.015,77.137,0,-65,-64,128,1,1855.78
2025-11-26T18:12:20+00:00,5539,22.037,77.221,0,-65,-65,128,1,1856.15
2025-11-26T18:12:42+00:00,5540,22.037,77.251,0,-65,-64,128,1,1856.53
2025-11-26T18:13:05+00:00,5541,22.037,77.267,0,-66,-64,128,1,1856.92
2025-11-26T18:13:27+00:00,5542,22.037,77.274,0,-67,-64,128,1,1857.28
2025-11-26T18:13:50+00:00,5543,22.037,77.267,0,-66,-65,128,1,1857.67
2025-11-26T18:14:13+00:00,5544,22.058,77.251,0,-67,-65,128,1,1858.05
2025-11-26T18:14:35+00:00,5545,22.048,77.251,0,-66,-65,128,1,1858.42
2025-11-26T18:14:58+00:00,5546,22.069,77.229,0,-66,-65,128,1,1858.8
2025-11-26T18:15:20+00:00,5547,22.08,77.175,0,-66,-65,128,1,1859.17
2025-11-26T18:15:43+00:00,5548,22.048,77.152,0,-67,-66,128,1,1859.53
2025-11-26T18:16:05+00:00,5549,22.069,77.145,0,-67,-66,128,1,1859.92
2025-11-26T18:16:28+00:00,5550,22.048,77.114,0,-66,-66,128,1,1860.3
2025-11-26T18:16:50+00:00,5551,22.069,77.106,0,0,0,0,1,1860.67
2025-11-26T18:17:13+00:00,5552,22.058,77.076,0,-67,-66,128,1,1861.05
2025-11-26T18:17:38+00:00,5553,22.08,77.053,0,-67,-66,128,1,1861.47
2025-11-26T18:18:01+00:00,5554,22.058,77.023,0,-68,-66,128,1,1861.85
2025-11-26T18:18:26+00:00,5555,22.048,76.977,0,-67,-65,128,1,1862.22
2025-11-26T18:18:49+00:00,5556,22.037,76.916,0,-66,-64,128,1,1862.65
2025-11-26T18:19:12+00:00,5557,22.026,76.885,0,-65,-65,128,1,1863.03
2025-11-26T18:19:34+00:00,5558,22.015,76.862,0,-66,-65,128,1,1863.4
2025-11-26T18:19:57+00:00,5559,22.026,76.832,0,-66,-65,128,1,1863.78
2025-11-26T18:20:19+00:00,5560,22.026,76.855,0,-65,-65,128,1,1864.15
2025-11-26T18:20:42+00:00,5561,22.005,76.908,0,-66,-65,128,1,1864.53
2025-11-26T18:21:04+00:00,5562,22.005,77.015,0,-66,-65,128,1,1864.9
2025-11-26T18:21:27+00:00,5563,21.983,77.084,0,-68,-65,128,1,1865.28
2025-11-26T18:21:52+00:00,5564,21.983,77.145,0,-67,-65,128,1,1865.7
2025-11-26T18:22:15+00:00,5565,21.972,77.19,0,-68,-65,128,1,1866.08
2025-11-26T18:22:38+00:00,5566,21.972,77.168,0,-66,-65,128,1,1866.45
2025-11-26T18:23:00+00:00,5567,21.983,77.19,0,-69,-65,128,1,1866.83
2025-11-26T18:23:23+00:00,5568,21.972,77.168,0,-66,-65,128,1,1867.22
2025-11-26T18:23:46+00:00,5569,21.962,77.152,0,-67,-65,128,1,1867.6
2025-11-26T18:24:09+00:00,5570,21.983,77.183,0,-67,-65,128,1,1867.98
2025-11-26T18:24:31+00:00,5571,21.94,77.19,0,-67,-66,128,1,1868.35
2025-11-26T18:24:54+00:00,5572,21.94,77.206,0,-66,-66,128,1,1868.73
